Categoria del delito,Clasificacion de edad,Clave_Ent,Modalidad,Sexo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2.0,,28,,2.0,8,3,4,2,7,3.0,4.0,1.0,3.0,7.0,4.0,5.0
,,28,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,28,,2.0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,,28,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,28,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,28,1.0,1.0,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,28,1.0,1.0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,28,1.0,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,28,,1.0,3,2,2,1,2,0.0,2.0,1.0,0.0,1.0,2.0,1.0
1.0,1.0,28,1.0,1.0,1,1,1,0,2,1.0,0.0,1.0,1.0,2.0,1.0,2.0
1.0,1.0,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,28,1.0,1.0,6,3,9,1,4,7.0,2.0,2.0,6.0,6.0,4.0,4.0
1.0,1.0,28,1.0,1.0,4,2,4,1,3,3.0,4.0,4.0,2.0,3.0,1.0,2.0
1.0,1.0,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,28,,1.0,4,6,3,2,2,0.0,0.0,1.0,2.0,0.0,3.0,0.0
1.0,1.0,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1.0,1.0,28,1.0,1.0,2,1,2,1,0,2.0,2.0,0.0,0.0,3.0,0.0,3.0
1.0,1.0,28,,1.0,3,2,1,3,0,4.0,2.0,0.0,2.0,1.0,3.0,2.0
2.0,1.0,28,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,28,,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,28,,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,28,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.0,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,28,,1.0,2,1,6,1,9,5.0,2.0,4.0,0.0,3.0,5.0,1.0
,1.0,28,,1.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
,1.0,28,,1.0,0,0,1,0,0,2.0,4.0,1.0,1.0,0.0,2.0,0.0
2.0,1.0,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,1.0,14,4,5,5,23,23.0,5.0,5.0,4.0,8.0,4.0,8.0
1.0,,28,1.0,1.0,2,4,2,3,4,3.0,0.0,2.0,1.0,5.0,3.0,2.0
1.0,,28,1.0,1.0,2,2,6,5,7,7.0,1.0,7.0,6.0,1.0,4.0,3.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,,1.0,39,31,34,26,24,33.0,28.0,28.0,19.0,22.0,20.0,27.0
1.0,,28,1.0,1.0,13,8,8,14,19,14.0,12.0,10.0,13.0,11.0,7.0,11.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,1.0,2,1,0,0,1,0.0,0.0,0.0,2.0,2.0,2.0,1.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,1.0,40,42,55,51,50,51.0,42.0,48.0,53.0,56.0,31.0,32.0
1.0,,28,1.0,1.0,21,16,26,20,29,26.0,33.0,20.0,20.0,12.0,14.0,18.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,,1.0,28,15,23,28,27,39.0,29.0,22.0,23.0,21.0,24.0,14.0
1.0,,28,1.0,1.0,0,0,0,0,0,2.0,4.0,2.0,1.0,1.0,3.0,0.0
1.0,,28,1.0,1.0,4,9,10,12,6,13.0,12.0,14.0,3.0,5.0,4.0,10.0
1.0,,28,,1.0,6,4,6,4,10,11.0,7.0,3.0,3.0,4.0,3.0,3.0
2.0,,28,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,1.0,3,0,0,0,1,1.0,2.0,0.0,0.0,0.0,1.0,11.0
2.0,,28,,1.0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,1.0,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,1.0,25,34,48,29,58,60.0,47.0,39.0,36.0,39.0,23.0,25.0
,,28,,1.0,7,4,5,5,8,7.0,2.0,6.0,4.0,5.0,3.0,3.0
,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,,28,,1.0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,1.0,15,4,7,14,16,13.0,18.0,17.0,14.0,13.0,10.0,18.0
1.0,,28,1.0,1.0,0,0,0,0,1,2.0,1.0,1.0,1.0,0.0,4.0,2.0
1.0,,28,1.0,1.0,3,4,5,8,2,2.0,2.0,8.0,5.0,5.0,7.0,4.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,,1.0,3,5,4,14,2,20.0,11.0,5.0,15.0,13.0,12.0,14.0
1.0,,28,1.0,1.0,3,0,1,3,0,6.0,6.0,6.0,8.0,8.0,3.0,2.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,1.0,0,1,1,0,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,1.0,5,5,14,10,16,4.0,7.0,11.0,22.0,16.0,12.0,9.0
1.0,,28,1.0,1.0,8,7,12,4,16,13.0,7.0,15.0,10.0,16.0,7.0,9.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,,1.0,21,17,18,10,11,0.0,10.0,29.0,25.0,16.0,21.0,15.0
1.0,,28,1.0,1.0,4,2,0,0,2,19.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,,28,1.0,1.0,13,4,12,11,6,14.0,8.0,13.0,17.0,8.0,7.0,9.0
1.0,,28,,1.0,3,0,0,4,4,0.0,1.0,10.0,1.0,1.0,2.0,2.0
2.0,,28,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,1.0,7,6,11,9,12,5.0,5.0,10.0,1.0,8.0,9.0,1.0
,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,28,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,,2,2,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,,,0,0,1,1,28,1.0,1.0,0.0,5.0,0.0,1.0,2.0
1.0,,28,1.0,,1,0,0,0,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1.0,,28,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,,0,0,2,0,1,1.0,0.0,0.0,1.0,1.0,0.0,2.0
1.0,,28,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,,11,21,32,18,7,14.0,24.0,22.0,32.0,26.0,14.0,15.0
1.0,,28,1.0,,13,8,10,12,14,13.0,11.0,11.0,17.0,18.0,10.0,14.0
1.0,,28,1.0,,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,,28,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,28,,,19,26,30,27,21,33.0,24.0,38.0,43.0,26.0,35.0,30.0
1.0,,28,1.0,,1,2,0,2,2,6.0,3.0,1.0,0.0,5.0,2.0,0.0
1.0,,28,1.0,,2,4,9,4,9,9.0,13.0,14.0,9.0,14.0,9.0,15.0
1.0,,28,,,6,5,6,7,5,5.0,2.0,0.0,1.0,4.0,4.0,3.0
1.0,,28,,,3,1,1,2,4,0.0,1.0,5.0,1.0,2.0,2.0,7.0
2.0,,28,2.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,2.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,28,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,28,,,6,8,4,1,6,0.0,6.0,3.0,3.0,5.0,11.0,0.0
,,28,,,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
,,28,,,1,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,,28,,,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,28,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,,2.0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,,2.0,0,0,0,0,1,0.0,2.0,1.0,1.0,0.0,1.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,1,5,2,3,6,2.0,2.0,1.0,3.0,1.0,2.0,3.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,,2.0,1,5,1,3,4,5.0,7.0,4.0,8.0,2.0,2.0,4.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1.0,,29,1.0,2.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,1,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,,2.0,0,0,0,1,0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
2.0,,29,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,,29,1.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,2.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,,29,,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,,1.0,0,0,0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,29,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.0,29,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.0,29,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,1.0,29,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,29,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,29,,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
