Tipo de delito,Clave_Ent,Modalidad,Sexo,Rango de edad,Categoria del delito,Clasificacion de edad
4,4,1.0,2.0,2.0,2.0,1.0
4,4,2.0,2.0,2.0,2.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
3,4,1.0,2.0,1.0,1.0,1.0
3,4,1.0,2.0,1.0,1.0,1.0
3,4,1.0,2.0,1.0,1.0,1.0
3,4,1.0,2.0,1.0,1.0,1.0
4,4,2.0,2.0,1.0,2.0,1.0
4,4,1.0,2.0,1.0,2.0,1.0
4,4,1.0,2.0,1.0,2.0,1.0
4,4,1.0,2.0,1.0,2.0,1.0
4,4,2.0,2.0,1.0,2.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
4,4,2.0,1.0,1.0,2.0,1.0
4,4,1.0,1.0,1.0,2.0,1.0
4,4,1.0,1.0,1.0,2.0,1.0
4,4,1.0,1.0,1.0,2.0,1.0
4,4,2.0,1.0,1.0,2.0,1.0
2,4,1.0,1.0,2.0,1.0,1.0
2,4,1.0,1.0,2.0,1.0,1.0
2,4,1.0,1.0,2.0,1.0,1.0
2,4,1.0,1.0,2.0,1.0,1.0
2,4,1.0,1.0,2.0,1.0,1.0
2,4,1.0,1.0,2.0,1.0,1.0
2,4,1.0,1.0,2.0,1.0,1.0
2,4,1.0,1.0,2.0,1.0,1.0
2,4,1.0,1.0,2.0,1.0,1.0
1,4,1.0,1.0,2.0,1.0,1.0
1,4,1.0,1.0,2.0,1.0,1.0
1,4,1.0,1.0,2.0,1.0,1.0
1,4,1.0,1.0,2.0,1.0,1.0
1,4,1.0,1.0,2.0,1.0,1.0
1,4,1.0,1.0,2.0,1.0,1.0
1,4,1.0,1.0,2.0,1.0,1.0
1,4,1.0,1.0,2.0,1.0,1.0
1,4,1.0,1.0,2.0,1.0,1.0
4,4,2.0,1.0,2.0,2.0,1.0
4,4,1.0,1.0,2.0,2.0,1.0
4,4,1.0,1.0,2.0,2.0,1.0
4,4,1.0,1.0,2.0,2.0,1.0
4,4,2.0,1.0,2.0,2.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
2,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
1,4,1.0,1.0,1.0,1.0,1.0
4,4,2.0,1.0,1.0,2.0,1.0
4,4,1.0,1.0,1.0,2.0,1.0
4,4,1.0,1.0,1.0,2.0,1.0
4,4,1.0,1.0,1.0,2.0,1.0
4,4,2.0,1.0,1.0,2.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
2,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
1,4,1.0,2.0,1.0,1.0,1.0
4,4,2.0,2.0,1.0,2.0,1.0
4,4,1.0,2.0,1.0,2.0,1.0
4,4,1.0,2.0,1.0,2.0,1.0
4,4,1.0,2.0,1.0,2.0,1.0
4,4,2.0,2.0,1.0,2.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
3,5,1.0,2.0,1.0,1.0,1.0
3,5,1.0,2.0,1.0,1.0,1.0
3,5,1.0,2.0,1.0,1.0,1.0
3,5,1.0,2.0,1.0,1.0,1.0
4,5,2.0,2.0,1.0,2.0,1.0
4,5,1.0,2.0,1.0,2.0,1.0
4,5,1.0,2.0,1.0,2.0,1.0
4,5,1.0,2.0,1.0,2.0,1.0
4,5,2.0,2.0,1.0,2.0,1.0
2,5,1.0,2.0,2.0,1.0,1.0
2,5,1.0,2.0,2.0,1.0,1.0
2,5,1.0,2.0,2.0,1.0,1.0
2,5,1.0,2.0,2.0,1.0,1.0
2,5,1.0,2.0,2.0,1.0,1.0
2,5,1.0,2.0,2.0,1.0,1.0
2,5,1.0,2.0,2.0,1.0,1.0
2,5,1.0,2.0,2.0,1.0,1.0
2,5,1.0,2.0,2.0,1.0,1.0
1,5,1.0,2.0,2.0,1.0,1.0
1,5,1.0,2.0,2.0,1.0,1.0
1,5,1.0,2.0,2.0,1.0,1.0
1,5,1.0,2.0,2.0,1.0,1.0
1,5,1.0,2.0,2.0,1.0,1.0
1,5,1.0,2.0,2.0,1.0,1.0
1,5,1.0,2.0,2.0,1.0,1.0
1,5,1.0,2.0,2.0,1.0,1.0
1,5,1.0,2.0,2.0,1.0,1.0
3,5,1.0,2.0,2.0,1.0,1.0
3,5,1.0,2.0,2.0,1.0,1.0
3,5,1.0,2.0,2.0,1.0,1.0
3,5,1.0,2.0,2.0,1.0,1.0
4,5,2.0,2.0,2.0,2.0,1.0
4,5,1.0,2.0,2.0,2.0,1.0
4,5,1.0,2.0,2.0,2.0,1.0
4,5,1.0,2.0,2.0,2.0,1.0
4,5,2.0,2.0,2.0,2.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
3,5,1.0,2.0,1.0,1.0,1.0
3,5,1.0,2.0,1.0,1.0,1.0
3,5,1.0,2.0,1.0,1.0,1.0
3,5,1.0,2.0,1.0,1.0,1.0
4,5,2.0,2.0,1.0,2.0,1.0
4,5,1.0,2.0,1.0,2.0,1.0
4,5,1.0,2.0,1.0,2.0,1.0
4,5,1.0,2.0,1.0,2.0,1.0
4,5,2.0,2.0,1.0,2.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
4,5,2.0,1.0,1.0,2.0,1.0
4,5,1.0,1.0,1.0,2.0,1.0
4,5,1.0,1.0,1.0,2.0,1.0
4,5,1.0,1.0,1.0,2.0,1.0
4,5,2.0,1.0,1.0,2.0,1.0
2,5,1.0,1.0,2.0,1.0,1.0
2,5,1.0,1.0,2.0,1.0,1.0
2,5,1.0,1.0,2.0,1.0,1.0
2,5,1.0,1.0,2.0,1.0,1.0
2,5,1.0,1.0,2.0,1.0,1.0
2,5,1.0,1.0,2.0,1.0,1.0
2,5,1.0,1.0,2.0,1.0,1.0
2,5,1.0,1.0,2.0,1.0,1.0
2,5,1.0,1.0,2.0,1.0,1.0
1,5,1.0,1.0,2.0,1.0,1.0
1,5,1.0,1.0,2.0,1.0,1.0
1,5,1.0,1.0,2.0,1.0,1.0
1,5,1.0,1.0,2.0,1.0,1.0
1,5,1.0,1.0,2.0,1.0,1.0
1,5,1.0,1.0,2.0,1.0,1.0
1,5,1.0,1.0,2.0,1.0,1.0
1,5,1.0,1.0,2.0,1.0,1.0
1,5,1.0,1.0,2.0,1.0,1.0
4,5,2.0,1.0,2.0,2.0,1.0
4,5,1.0,1.0,2.0,2.0,1.0
4,5,1.0,1.0,2.0,2.0,1.0
4,5,1.0,1.0,2.0,2.0,1.0
4,5,2.0,1.0,2.0,2.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
2,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
1,5,1.0,1.0,1.0,1.0,1.0
4,5,2.0,1.0,1.0,2.0,1.0
4,5,1.0,1.0,1.0,2.0,1.0
4,5,1.0,1.0,1.0,2.0,1.0
4,5,1.0,1.0,1.0,2.0,1.0
4,5,2.0,1.0,1.0,2.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
2,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
1,5,1.0,2.0,1.0,1.0,1.0
4,5,2.0,2.0,1.0,2.0,1.0
4,5,1.0,2.0,1.0,2.0,1.0
4,5,1.0,2.0,1.0,2.0,1.0
4,5,1.0,2.0,1.0,2.0,1.0
4,5,2.0,2.0,1.0,2.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
3,6,1.0,2.0,1.0,1.0,1.0
3,6,1.0,2.0,1.0,1.0,1.0
3,6,1.0,2.0,1.0,1.0,1.0
3,6,1.0,2.0,1.0,1.0,1.0
4,6,2.0,2.0,1.0,2.0,1.0
4,6,1.0,2.0,1.0,2.0,1.0
4,6,1.0,2.0,1.0,2.0,1.0
4,6,1.0,2.0,1.0,2.0,1.0
4,6,2.0,2.0,1.0,2.0,1.0
2,6,1.0,2.0,2.0,1.0,1.0
2,6,1.0,2.0,2.0,1.0,1.0
2,6,1.0,2.0,2.0,1.0,1.0
2,6,1.0,2.0,2.0,1.0,1.0
2,6,1.0,2.0,2.0,1.0,1.0
2,6,1.0,2.0,2.0,1.0,1.0
2,6,1.0,2.0,2.0,1.0,1.0
2,6,1.0,2.0,2.0,1.0,1.0
2,6,1.0,2.0,2.0,1.0,1.0
1,6,1.0,2.0,2.0,1.0,1.0
1,6,1.0,2.0,2.0,1.0,1.0
1,6,1.0,2.0,2.0,1.0,1.0
1,6,1.0,2.0,2.0,1.0,1.0
1,6,1.0,2.0,2.0,1.0,1.0
1,6,1.0,2.0,2.0,1.0,1.0
1,6,1.0,2.0,2.0,1.0,1.0
1,6,1.0,2.0,2.0,1.0,1.0
1,6,1.0,2.0,2.0,1.0,1.0
3,6,1.0,2.0,2.0,1.0,1.0
3,6,1.0,2.0,2.0,1.0,1.0
3,6,1.0,2.0,2.0,1.0,1.0
3,6,1.0,2.0,2.0,1.0,1.0
4,6,2.0,2.0,2.0,2.0,1.0
4,6,1.0,2.0,2.0,2.0,1.0
4,6,1.0,2.0,2.0,2.0,1.0
4,6,1.0,2.0,2.0,2.0,1.0
4,6,2.0,2.0,2.0,2.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
3,6,1.0,2.0,1.0,1.0,1.0
3,6,1.0,2.0,1.0,1.0,1.0
3,6,1.0,2.0,1.0,1.0,1.0
3,6,1.0,2.0,1.0,1.0,1.0
4,6,2.0,2.0,1.0,2.0,1.0
4,6,1.0,2.0,1.0,2.0,1.0
4,6,1.0,2.0,1.0,2.0,1.0
4,6,1.0,2.0,1.0,2.0,1.0
4,6,2.0,2.0,1.0,2.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
4,6,2.0,1.0,1.0,2.0,1.0
4,6,1.0,1.0,1.0,2.0,1.0
4,6,1.0,1.0,1.0,2.0,1.0
4,6,1.0,1.0,1.0,2.0,1.0
4,6,2.0,1.0,1.0,2.0,1.0
2,6,1.0,1.0,2.0,1.0,1.0
2,6,1.0,1.0,2.0,1.0,1.0
2,6,1.0,1.0,2.0,1.0,1.0
2,6,1.0,1.0,2.0,1.0,1.0
2,6,1.0,1.0,2.0,1.0,1.0
2,6,1.0,1.0,2.0,1.0,1.0
2,6,1.0,1.0,2.0,1.0,1.0
2,6,1.0,1.0,2.0,1.0,1.0
2,6,1.0,1.0,2.0,1.0,1.0
1,6,1.0,1.0,2.0,1.0,1.0
1,6,1.0,1.0,2.0,1.0,1.0
1,6,1.0,1.0,2.0,1.0,1.0
1,6,1.0,1.0,2.0,1.0,1.0
1,6,1.0,1.0,2.0,1.0,1.0
1,6,1.0,1.0,2.0,1.0,1.0
1,6,1.0,1.0,2.0,1.0,1.0
1,6,1.0,1.0,2.0,1.0,1.0
1,6,1.0,1.0,2.0,1.0,1.0
4,6,2.0,1.0,2.0,2.0,1.0
4,6,1.0,1.0,2.0,2.0,1.0
4,6,1.0,1.0,2.0,2.0,1.0
4,6,1.0,1.0,2.0,2.0,1.0
4,6,2.0,1.0,2.0,2.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
2,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
1,6,1.0,1.0,1.0,1.0,1.0
4,6,2.0,1.0,1.0,2.0,1.0
4,6,1.0,1.0,1.0,2.0,1.0
4,6,1.0,1.0,1.0,2.0,1.0
4,6,1.0,1.0,1.0,2.0,1.0
4,6,2.0,1.0,1.0,2.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
2,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
1,6,1.0,2.0,1.0,1.0,1.0
4,6,2.0,2.0,1.0,2.0,1.0
4,6,1.0,2.0,1.0,2.0,1.0
4,6,1.0,2.0,1.0,2.0,1.0
4,6,1.0,2.0,1.0,2.0,1.0
4,6,2.0,2.0,1.0,2.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
3,7,1.0,2.0,1.0,1.0,1.0
3,7,1.0,2.0,1.0,1.0,1.0
3,7,1.0,2.0,1.0,1.0,1.0
3,7,1.0,2.0,1.0,1.0,1.0
4,7,2.0,2.0,1.0,2.0,1.0
4,7,1.0,2.0,1.0,2.0,1.0
4,7,1.0,2.0,1.0,2.0,1.0
4,7,1.0,2.0,1.0,2.0,1.0
4,7,2.0,2.0,1.0,2.0,1.0
2,7,1.0,2.0,2.0,1.0,1.0
2,7,1.0,2.0,2.0,1.0,1.0
2,7,1.0,2.0,2.0,1.0,1.0
2,7,1.0,2.0,2.0,1.0,1.0
2,7,1.0,2.0,2.0,1.0,1.0
2,7,1.0,2.0,2.0,1.0,1.0
2,7,1.0,2.0,2.0,1.0,1.0
2,7,1.0,2.0,2.0,1.0,1.0
2,7,1.0,2.0,2.0,1.0,1.0
1,7,1.0,2.0,2.0,1.0,1.0
1,7,1.0,2.0,2.0,1.0,1.0
1,7,1.0,2.0,2.0,1.0,1.0
1,7,1.0,2.0,2.0,1.0,1.0
1,7,1.0,2.0,2.0,1.0,1.0
1,7,1.0,2.0,2.0,1.0,1.0
1,7,1.0,2.0,2.0,1.0,1.0
1,7,1.0,2.0,2.0,1.0,1.0
1,7,1.0,2.0,2.0,1.0,1.0
3,7,1.0,2.0,2.0,1.0,1.0
3,7,1.0,2.0,2.0,1.0,1.0
3,7,1.0,2.0,2.0,1.0,1.0
3,7,1.0,2.0,2.0,1.0,1.0
4,7,2.0,2.0,2.0,2.0,1.0
4,7,1.0,2.0,2.0,2.0,1.0
4,7,1.0,2.0,2.0,2.0,1.0
4,7,1.0,2.0,2.0,2.0,1.0
4,7,2.0,2.0,2.0,2.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
2,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
1,7,1.0,2.0,1.0,1.0,1.0
3,7,1.0,2.0,1.0,1.0,1.0
3,7,1.0,2.0,1.0,1.0,1.0
3,7,1.0,2.0,1.0,1.0,1.0
3,7,1.0,2.0,1.0,1.0,1.0
4,7,2.0,2.0,1.0,2.0,1.0
4,7,1.0,2.0,1.0,2.0,1.0
4,7,1.0,2.0,1.0,2.0,1.0
4,7,1.0,2.0,1.0,2.0,1.0
4,7,2.0,2.0,1.0,2.0,1.0
2,7,1.0,1.0,1.0,1.0,1.0
2,7,1.0,1.0,1.0,1.0,1.0
2,7,1.0,1.0,1.0,1.0,1.0
2,7,1.0,1.0,1.0,1.0,1.0
2,7,1.0,1.0,1.0,1.0,1.0
2,7,1.0,1.0,1.0,1.0,1.0
2,7,1.0,1.0,1.0,1.0,1.0
2,7,1.0,1.0,1.0,1.0,1.0
2,7,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0
1,7,1.0,1.0,1.0,1.0,1.0
4,7,2.0,1.0,1.0,2.0,1.0
4,7,1.0,1.0,1.0,2.0,1.0
4,7,1.0,1.0,1.0,2.0,1.0
4,7,1.0,1.0,1.0,2.0,1.0
4,7,2.0,1.0,1.0,2.0,1.0
2,7,1.0,1.0,2.0,1.0,1.0
2,7,1.0,1.0,2.0,1.0,1.0
2,7,1.0,1.0,2.0,1.0,1.0
2,7,1.0,1.0,2.0,1.0,1.0
2,7,1.0,1.0,2.0,1.0,1.0
2,7,1.0,1.0,2.0,1.0,1.0
2,7,1.0,1.0,2.0,1.0,1.0
2,7,1.0,1.0,2.0,1.0,1.0
2,7,1.0,1.0,2.0,1.0,1.0
1,7,1.0,1.0,2.0,1.0,1.0
